secid,date,rv_raw,rv_ann,rv_d,rv_w,rv_m,rv_target,estimator,log_rv
SLVRUB_TOM,2024-06-19,0.0005687770024495026,0.3785918707754759,-8.911051153725333,-9.155875715556476,-8.469629113119558,-7.472022111991813,garman_klass,True
SLVRUB_TOM,2024-06-20,0.0007248115033207233,0.4273786363832688,-7.472022111991813,-8.753660912844884,-8.460974059586329,-7.22959893233396,garman_klass,True
SLVRUB_TOM,2024-06-21,9.893593291126758e-05,0.1578982428453193,-7.22959893233396,-8.603820758974123,-8.563574131651821,-9.22103805962708,garman_klass,True
SLVRUB_TOM,2024-06-24,0.0005392133571104611,0.36862143995138996,-9.22103805962708,-8.544101841576511,-8.64438980747723,-7.525399226583866,garman_klass,True
SLVRUB_TOM,2024-06-25,4.8987464482024854e-05,0.11110734021418325,-7.525399226583866,-8.07182189685241,-8.632701827796428,-9.923946119480382,garman_klass,True
SLVRUB_TOM,2024-06-26,5.31450971075458e-05,0.1157262479781555,-9.923946119480382,-8.27440089000342,-8.71791170682472,-9.842484703761547,garman_klass,True
SLVRUB_TOM,2024-06-27,0.0009828950775984248,0.4976841966094594,-9.842484703761547,-8.748493408357367,-8.781410409225156,-6.925008180443274,garman_klass,True
SLVRUB_TOM,2024-06-28,0.0005340470606987398,0.366851276808576,-6.925008180443274,-8.68757525797923,-8.646423646113421,-7.535026594237855,garman_klass,True
SLVRUB_TOM,2024-07-01,0.00015233194788576948,0.19592766743677092,-7.535026594237855,-8.350372964901386,-8.600176484535924,-8.789448550621314,garman_klass,True
SLVRUB_TOM,2024-07-02,0.00041716377131003387,0.32423027367926105,-8.789448550621314,-8.603182829708874,-8.538368225123197,-7.782031676311926,garman_klass,True
SLVRUB_TOM,2024-07-03,5.454583013239712e-05,0.11724141415627873,-7.782031676311926,-8.174799941075182,-8.520213766522703,-9.816469289809591,garman_klass,True
SLVRUB_TOM,2024-07-04,3.4790631185806635e-05,0.09363353597308643,-9.816469289809591,-8.169596858284791,-8.515651094812846,-10.26616242622839,garman_klass,True
SLVRUB_TOM,2024-07-05,0.00024711153552422837,0.24954379766306664,-10.26616242622839,-8.837827707441814,-8.659065589795713,-8.30567076243237,garman_klass,True
SLVRUB_TOM,2024-07-08,0.00030963120370870723,0.27933324781449526,-8.30567076243237,-8.99195654108072,-8.708515749038407,-8.08012863415456,garman_klass,True
SLVRUB_TOM,2024-07-09,3.072125179789867e-05,0.08798724596821102,-8.08012863415456,-8.850092557787367,-8.699215439642195,-10.390555901885492,garman_klass,True
SLVRUB_TOM,2024-07-10,0.00010565679977852385,0.1631732623446256,-10.390555901885492,-9.37179740290208,-8.765937190306614,-9.155314454605364,garman_klass,True
SLVRUB_TOM,2024-07-11,0.0006206891377789252,0.3954916721250767,-9.155314454605364,-9.239566435861237,-8.842762876531326,-7.3846801846511925,garman_klass,True
SLVRUB_TOM,2024-07-12,0.00029351854824136256,0.27196814915872664,-7.3846801846511925,-8.663269987545794,-8.701107472133744,-8.133569723959178,garman_klass,True
SLVRUB_TOM,2024-07-15,0.0002687199309943092,0.2602257147373524,-8.133569723959178,-8.628849779851157,-8.639765362970536,-8.221840869454295,garman_klass,True
SLVRUB_TOM,2024-07-16,0.00011331456239930546,0.16898304567211758,-8.221840869454295,-8.657192226911103,-8.650812688778103,-9.08534286862814,garman_klass,True
SLVRUB_TOM,2024-07-17,0.00010612406987895876,0.16353368340955818,-9.08534286862814,-8.396149620259635,-8.63107224432415,-9.150901677762608,garman_klass,True
SLVRUB_TOM,2024-07-18,5.418338239237627e-05,0.11685124031382303,-9.150901677762608,-8.395267064891083,-8.597622368304071,-9.823136294456065,garman_klass,True
SLVRUB_TOM,2024-07-19,0.00018571817780094763,0.2163353434042593,-9.823136294456065,-8.882958286852057,-8.63908078379183,-8.591280206399844,garman_klass,True
SLVRUB_TOM,2024-07-22,5.8566854502734834e-05,0.1214859964551025,-8.591280206399844,-8.97450038334019,-8.68995615171947,-9.745341644226464,garman_klass,True
SLVRUB_TOM,2024-07-23,7.829798599042131e-05,0.14046740714338743,-9.745341644226464,-9.279200538294624,-8.804308093169128,-9.45498867700431,garman_klass,True
SLVRUB_TOM,2024-07-24,0.00023625127819364237,0.24399861086653318,-9.45498867700431,-9.353129699969859,-8.814942212140819,-8.350614581261597,garman_klass,True
SLVRUB_TOM,2024-07-25,6.661167306600194e-05,0.12956134304889128,-8.350614581261597,-9.193072280669657,-8.852452000989807,-9.616630724514852,garman_klass,True
SLVRUB_TOM,2024-07-26,0.00013940188611825152,0.1874280536680659,-9.616630724514852,-9.151771166681414,-8.838483119400465,-8.87814952946933,garman_klass,True
SLVRUB_TOM,2024-07-29,0.000336064051522575,0.2910122694727645,-8.87814952946933,-9.20914503129531,-8.794649702387183,-7.998208786637097,garman_klass,True
SLVRUB_TOM,2024-07-30,4.513090225087675e-05,0.10664420925310919,-7.998208786637097,-8.859718459777437,-8.843431548123265,-10.005943352061154,garman_klass,True
SLVRUB_TOM,2024-07-31,3.578823088056005e-05,0.09496648978403452,-10.005943352061154,-8.969909394788806,-8.955745946206143,-10.237891464959619,garman_klass,True
SLVRUB_TOM,2024-08-01,0.00022983567636768518,0.2406628148357296,-10.237891464959619,-9.34736477152841,-9.021584260494247,-8.3781459549578,garman_klass,True
SLVRUB_TOM,2024-08-02,3.419485516552147e-05,0.09282835505227598,-8.3781459549578,-9.099667817617,-9.048680364069059,-10.283435358968688,garman_klass,True
SLVRUB_TOM,2024-08-05,0.006202884094077858,1.250250691544548,-10.283435358968688,-9.38072498351687,-9.069906094485383,-5.082740918627951,garman_klass,True
SLVRUB_TOM,2024-08-06,0.0007305866676068748,0.4290778953021612,-5.082740918627951,-8.797631409915043,-8.83429602595809,-7.221662692323014,garman_klass,True
SLVRUB_TOM,2024-08-07,0.000888536948403784,0.4731926785124148,-7.221662692323014,-8.240775277967414,-8.785022931862208,-7.025934326086447,garman_klass,True
SLVRUB_TOM,2024-08-08,0.00031356895992082996,0.28110385607467064,-7.025934326086447,-7.598383850192779,-8.737105008768205,-8.067491254231141,garman_klass,True
SLVRUB_TOM,2024-08-09,3.73820231873815e-05,0.09705807459052615,-8.067491254231141,-7.536252910047449,-8.631511161147552,-10.194320632538487,garman_klass,True
SLVRUB_TOM,2024-08-12,0.0002543365407111935,0.2531655747909276,-10.194320632538487,-7.518429964761408,-8.678738714689967,-8.27685220450532,garman_klass,True
SLVRUB_TOM,2024-08-13,8.401649417957282e-05,0.1455065515131616,-8.27685220450532,-8.157252221936883,-8.7192919883197,-9.384497419116292,garman_klass,True
SLVRUB_TOM,2024-08-14,0.0003639334284654517,0.30283861044010524,-9.384497419116292,-8.589819167295538,-8.776152338099568,-7.918539595884912,garman_klass,True
SLVRUB_TOM,2024-08-15,0.000223618451150412,0.2373854454045231,-7.918539595884912,-8.76834022125523,-8.762365916573687,-8.405569301526029,garman_klass,True
SLVRUB_TOM,2024-08-16,0.0001276924689027209,0.17938367306833047,-8.405569301526029,-8.835955830714207,-8.731467118069046,-8.965885771584832,garman_klass,True
SLVRUB_TOM,2024-08-19,0.0005465968164433036,0.3711366294826105,-8.965885771584832,-8.590268858523476,-8.723057304151874,-7.51179910877687,garman_klass,True
SLVRUB_TOM,2024-08-20,0.0006551630997805306,0.4063263480808175,-7.51179910877687,-8.437258239377787,-8.617996522984638,-7.330626346027674,garman_klass,True
SLVRUB_TOM,2024-08-21,0.0005031503660389002,0.35608130004509203,-7.330626346027674,-8.026484024760062,-8.560694074785903,-7.594621494090612,garman_klass,True
SLVRUB_TOM,2024-08-22,0.000989286004136506,0.4992995824576659,-7.594621494090612,-7.961700404401204,-8.462934067961546,-6.918527082974121,garman_klass,True
SLVRUB_TOM,2024-08-23,0.0011517059173393456,0.538729887020866,-6.918527082974121,-7.664291960690822,-8.347640359141993,-6.7665110293853195,garman_klass,True
SLVRUB_TOM,2024-08-26,0.008213708191201402,1.4386988789120374,-6.7665110293853195,-7.224417012250919,-8.275635652238526,-4.8019507898639,garman_klass,True
SLVRUB_TOM,2024-08-27,0.000377903344730347,0.3085962457193014,-4.8019507898639,-6.682447348468325,-8.056786564299847,-7.880872096813527,garman_klass,True
SLVRUB_TOM,2024-08-28,0.00025052094712175576,0.25125938524696434,-7.880872096813527,-6.792496498625496,-8.0114557719064,-8.291968019690882,garman_klass,True
SLVRUB_TOM,2024-08-29,0.00019070673842791673,0.21922157303476092,-8.291968019690882,-6.93196580374555,-8.024808464317935,-8.564773710754505,garman_klass,True
SLVRUB_TOM,2024-08-30,0.0001627059033750185,0.20248922848019513,-8.564773710754505,-7.261215129301627,-7.959300753349452,-8.723566260592861,garman_klass,True
SLVRUB_TOM,2024-09-02,0.00010024905068746537,0.15894263359225325,-8.723566260592861,-7.652626175543135,-7.8904677895146,-9.207852961274147,garman_klass,True
SLVRUB_TOM,2024-09-03,0.00111260334373611,0.529505469869292,-9.207852961274147,-8.533806609825184,-7.92818174434716,-6.801052654992247,garman_klass,True
SLVRUB_TOM,2024-09-04,0.0009498971793600287,0.4892587139732181,-6.801052654992247,-8.317842721460929,-7.7698916214391405,-6.959156811479822,garman_klass,True
SLVRUB_TOM,2024-09-05,0.0006311688566561479,0.398816438825369,-6.959156811479822,-8.051280479818717,-7.855183252932407,-7.367937129548234,garman_klass,True
SLVRUB_TOM,2024-09-06,0.00016659450629808993,0.20489464509137048,-7.367937129548234,-7.811913163577462,-7.861832090988099,-8.699947804176853,garman_klass,True
SLVRUB_TOM,2024-09-09,8.559756267653328e-05,0.14686928131670823,-8.699947804176853,-7.80718947229426,-7.937923612719481,-9.365853748626938,garman_klass,True
SLVRUB_TOM,2024-09-10,0.00033807182283730557,0.29188028257318277,-9.365853748626938,-7.838789629764818,-7.996940089737472,-7.9922521914533275,garman_klass,True
SLVRUB_TOM,2024-09-11,0.0005492722095432608,0.37204381033004935,-7.9922521914533275,-8.077029537057035,-7.896846069688147,-7.5069164113891516,garman_klass,True
SLVRUB_TOM,2024-09-12,0.0005176880503276741,0.36118885459351296,-7.5069164113891516,-8.186581457038901,-7.861848988182867,-7.5661377165564,garman_klass,True
SLVRUB_TOM,2024-09-13,0.0004060257758555351,0.3198726238920656,-7.5661377165564,-8.226221574440533,-7.779196274430145,-7.809093913048873,garman_klass,True
SLVRUB_TOM,2024-09-16,0.00017571604003996553,0.21042918545218797,-7.809093913048873,-8.04805079621494,-7.77422147066487,-8.64664127473568,garman_klass,True
SLVRUB_TOM,2024-09-17,0.00045016624072518604,0.33681136064976624,-8.64664127473568,-7.904208301436687,-7.785179287628944,-7.7058936195863454,garman_klass,True
SLVRUB_TOM,2024-09-18,0.0004856528936824998,0.3498350028341789,-7.7058936195863454,-7.84693658706329,-7.727906917083558,-7.630016399763461,garman_klass,True
SLVRUB_TOM,2024-09-19,0.00011992861343123495,0.17384478877628518,-7.630016399763461,-7.871556584738151,-7.733280430310222,-9.028613880271386,garman_klass,True
SLVRUB_TOM,2024-09-20,0.0005148506591987836,0.3601976764473828,-9.028613880271386,-8.164051817481148,-7.810461681866754,-7.571633681491773,garman_klass,True
SLVRUB_TOM,2024-09-23,0.00044701508510195997,0.3356304536922922,-7.571633681491773,-8.11655977116973,-7.809416781294081,-7.712918216488459,garman_klass,True
SLVRUB_TOM,2024-09-24,0.00014077533479281212,0.1883491023811599,-7.712918216488459,-7.9298151595202855,-7.845525469181095,-8.868345308614293,garman_klass,True
SLVRUB_TOM,2024-09-25,0.0002135667961927956,0.2319888631822323,-8.868345308614293,-8.162305497325875,-7.9410633909642305,-8.45156091149721,garman_klass,True
SLVRUB_TOM,2024-09-26,0.00017791729462084282,0.2117431421426734,-8.45156091149721,-8.326614399672625,-8.106954760129382,-8.634191752610947,garman_klass,True
SLVRUB_TOM,2024-09-27,0.00011018790973147416,0.16663539015566736,-8.634191752610947,-8.247729974140537,-8.141196562665627,-9.113323379319857,garman_klass,True
SLVRUB_TOM,2024-09-30,0.0003017898342742398,0.27577352707812336,-9.113323379319857,-8.556067913706153,-8.178530897194218,-8.105779695848463,garman_klass,True
SLVRUB_TOM,2024-10-01,0.0001218557262955617,0.1752359638501228,-8.105779695848463,-8.634640209578155,-8.157667532880305,-9.012672784368124,garman_klass,True
SLVRUB_TOM,2024-10-02,0.0001009107128136956,0.1594662962166341,-9.012672784368124,-8.663505704728921,-8.170808738506453,-9.201274463656919,garman_klass,True
SLVRUB_TOM,2024-10-03,8.206643833390122e-05,0.14380800554956288,-9.201274463656919,-8.813448415160861,-8.170509715887489,-9.407981415169802,garman_klass,True
SLVRUB_TOM,2024-10-04,0.00020064666809212138,0.22486209186791487,-9.407981415169802,-8.968206347672634,-8.289006477713743,-8.513965066960509,garman_klass,True
SLVRUB_TOM,2024-10-07,0.00011757640830150785,0.17213150464682514,-8.513965066960509,-8.848334685200763,-8.359679580235591,-9.048422152305617,garman_klass,True
SLVRUB_TOM,2024-10-08,0.0001759083547958727,0.2105443074712777,-9.048422152305617,-9.036863176492194,-8.4360652630882,-8.645547409930463,garman_klass,True
SLVRUB_TOM,2024-10-09,0.00028972676208040884,0.2702057439142681,-8.645547409930463,-8.963438101604662,-8.433592517895182,-8.146572278855649,garman_klass,True
SLVRUB_TOM,2024-10-10,8.072823932760266e-05,0.1426306990467195,-8.146572278855649,-8.752497664644409,-8.378170632905578,-9.424422114189422,garman_klass,True
SLVRUB_TOM,2024-10-11,2.2054115319369687e-05,0.07454956110186807,-9.424422114189422,-8.755785804448333,-8.443269265757218,-10.722011337686634,garman_klass,True
SLVRUB_TOM,2024-10-14,7.476875904116898e-05,0.13726517139600483,-10.722011337686634,-9.197395058593557,-8.589409944225286,-9.501110420105443,garman_klass,True
SLVRUB_TOM,2024-10-15,0.0001224458348180008,0.17565975741226617,-9.501110420105443,-9.287932712153523,-8.67736324893206,-9.007841790514165,garman_klass,True
SLVRUB_TOM,2024-10-16,0.00029867482683206003,0.2743465989613852,-9.007841790514165,-9.360391588270263,-8.731851788816847,-8.116155112048348,garman_klass,True
SLVRUB_TOM,2024-10-17,5.214804132654635e-05,0.11463553730972642,-8.116155112048348,-9.354308154908802,-8.707738781421968,-9.861423935678316,garman_klass,True
SLVRUB_TOM,2024-10-18,0.00012452837733106274,0.17714725819901309,-9.861423935678316,-9.441708519206582,-8.805717432153422,-8.99097693766171,garman_klass,True
SLVRUB_TOM,2024-10-21,0.0006201017343413312,0.3953044865088372,-8.99097693766171,-9.095501639201597,-8.86757927478516,-7.385627005738734,garman_klass,True
SLVRUB_TOM,2024-10-22,0.0014980450239227548,0.6144162644563815,-7.385627005738734,-8.672404956328254,-8.792898053215493,-6.503594338315581,garman_klass,True
SLVRUB_TOM,2024-10-23,0.0014370581623092036,0.6017795750122459,-6.503594338315581,-8.171555465888538,-8.744350810343848,-6.545157197889298,garman_klass,True
SLVRUB_TOM,2024-10-24,0.0004398574926060205,0.332932557940369,-6.545157197889298,-7.8573558830567265,-8.691270764043885,-7.729059763953427,garman_klass,True
SLVRUB_TOM,2024-10-25,0.001304310077244494,0.5733115553218969,-7.729059763953427,-7.430883048711751,-8.639485057468393,-6.642081054447145,garman_klass,True
SLVRUB_TOM,2024-10-28,0.001156605636783618,0.5398746340304125,-6.642081054447145,-6.961103872068837,-8.557235973057026,-6.762265738671176,garman_klass,True
SLVRUB_TOM,2024-10-29,0.0002367274423521019,0.2442443765426948,-6.762265738671176,-6.836431618655325,-8.472148426968856,-8.348601110893304,garman_klass,True
SLVRUB_TOM,2024-10-30,0.00015521172885612824,0.19777096771706487,-8.348601110893304,-7.20543297317087,-8.437388323858556,-8.770720380544017,garman_klass,True
SLVRUB_TOM,2024-10-31,0.0006362992410959004,0.40043402547257007,-8.770720380544017,-7.650545609701814,-8.467612900435627,-7.3598416004090925,garman_klass,True
SLVRUB_TOM,2024-11-01,0.0003234942226105692,0.28551802762323686,-7.3598416004090925,-7.576701976992948,-8.392484210255672,-8.036329303191852,garman_klass,True
SLVRUB_TOM,2024-11-02,0.00017726185455459487,0.2113527557136597,-8.036329303191852,-7.855551626741888,-8.339532157507259,-8.637882514367588,garman_klass,True
SLVRUB_TOM,2024-11-05,0.00016091496539816832,0.2013717241331027,-8.637882514367588,-8.23067498188117,-8.304527662016248,-8.734634497736966,garman_klass,True
SLVRUB_TOM,2024-11-06,0.0038678224982346744,0.987264538791472,-8.734634497736966,-8.307881659249903,-8.314558090687907,-5.555063592248952,garman_klass,True
SLVRUB_TOM,2024-11-07,0.0014600733685832218,0.6065793343685324,-5.555063592248952,-7.664750301590891,-8.155769065230785,-6.529268592070243,garman_klass,True
SLVRUB_TOM,2024-11-08,0.0008330683981198875,0.4581847185646981,-6.529268592070243,-7.4986356999231205,-8.059574573509865,-7.090394808580221,garman_klass,True
SLVRUB_TOM,2024-11-11,0.0012491280885788452,0.5610528302413855,-7.090394808580221,-7.309448801000793,-8.011566506679166,-6.685309500191486,garman_klass,True
SLVRUB_TOM,2024-11-12,0.0013564408453914842,0.5846563888632827,-6.685309500191486,-6.918934198165573,-7.887061387861078,-6.602891035078976,garman_klass,True
SLVRUB_TOM,2024-11-13,0.0003624584611481555,0.30222430777377124,-6.602891035078976,-6.492585505633976,-7.699828646833456,-7.922600680171596,garman_klass,True
SLVRUB_TOM,2024-11-14,0.0012771147406892291,0.5673031946443504,-7.922600680171596,-6.966092923218504,-7.62807820410919,-6.663151854214655,garman_klass,True
SLVRUB_TOM,2024-11-15,0.00015239397032809198,0.1959675496674875,-6.663151854214655,-6.9928695756473855,-7.521501388822849,-8.789041480270734,garman_klass,True
SLVRUB_TOM,2024-11-18,0.00026013974116317884,0.256037526103345,-8.789041480270734,-7.33259890998549,-7.552087132832958,-8.254291605319645,garman_klass,True
SLVRUB_TOM,2024-11-19,0.0005512028916476993,0.3726971004652709,-8.254291605319645,-7.646395331011121,-7.479035663271199,-7.503407592183341,garman_klass,True
SLVRUB_TOM,2024-11-20,0.0004575139380661487,0.3395489837897759,-7.503407592183341,-7.826498642431995,-7.411418874840365,-7.689703207994411,garman_klass,True
SLVRUB_TOM,2024-11-21,0.000206392639612943,0.2280590826572396,-7.689703207994411,-7.779919147996557,-7.425240520397441,-8.485730185782732,garman_klass,True
SLVRUB_TOM,2024-11-22,0.00035058036883272626,0.29723097575092505,-8.485730185782732,-8.144434814310172,-7.515337604373221,-7.955920580106058,garman_klass,True
SLVRUB_TOM,2024-11-25,0.0011886214944064678,0.5472957304697615,-7.955920580106058,-7.977810634277238,-7.579463212655801,-6.73496105139372,garman_klass,True
SLVRUB_TOM,2024-11-26,0.0017936893587325818,0.6723166801445659,-6.73496105139372,-7.673944523492052,-7.53427690753945,-6.323480686006163,garman_klass,True
SLVRUB_TOM,2024-11-27,0.0003162449932658444,0.2823007940176449,-6.323480686006163,-7.4379591422566165,-7.519795072610315,-8.058993349618317,garman_klass,True
SLVRUB_TOM,2024-11-28,0.001044215171660559,0.5129739011474764,-8.058993349618317,-7.511817170581398,-7.578737236744275,-6.86448970763488,garman_klass,True
SLVRUB_TOM,2024-11-29,0.0008344255552183204,0.4585577825258413,-6.86448970763488,-7.187569074951827,-7.511277627505256,-7.0887670276873616,garman_klass,True
SLVRUB_TOM,2024-12-02,0.0002250446962182415,0.2381412678369645,-7.0887670276873616,-7.014138364468087,-7.434825202375408,-8.399211525629273,garman_klass,True
SLVRUB_TOM,2024-12-03,7.89578845460857e-05,0.1410580976251048,-8.399211525629273,-7.346988459315199,-7.482069289885417,-9.446595954660893,garman_klass,True
SLVRUB_TOM,2024-12-04,0.0033160549111257405,0.9141366624327495,-9.446595954660893,-7.9716115130461445,-7.546172319497646,-5.708979482399349,garman_klass,True
SLVRUB_TOM,2024-12-05,0.0010201440540491366,0.5070269239600422,-5.708979482399349,-7.501608739602351,-7.41304036349909,-6.887811432197961,garman_klass,True
SLVRUB_TOM,2024-12-06,0.00012934794025173306,0.18054273993555303,-6.887811432197961,-7.506273084514968,-7.329093860520044,-8.953004573295642,garman_klass,True
SLVRUB_TOM,2024-12-09,0.0012084026764419917,0.5518310198451895,-8.953004573295642,-7.879120593636624,-7.483545723294893,-6.718455893589933,garman_klass,True
SLVRUB_TOM,2024-12-10,0.00034707437500885725,0.29574100578416923,-6.718455893589933,-7.5429694672287555,-7.492145146091244,-7.965971463783033,garman_klass,True
SLVRUB_TOM,2024-12-11,0.0006030000402284435,0.38981535390177713,-7.965971463783033,-7.2468445690531835,-7.531944084964098,-7.413593294523254,garman_klass,True
SLVRUB_TOM,2024-12-12,0.00036090820208509975,0.301577298425205,-7.413593294523254,-7.587767331477965,-7.565047893797361,-7.926886919820941,garman_klass,True
SLVRUB_TOM,2024-12-13,8.701496260742959e-05,0.14808028422809114,-7.926886919820941,-7.79558242900256,-7.625229524921995,-9.349430470103798,garman_klass,True
SLVRUB_TOM,2024-12-16,0.0006841553421316007,0.4152193952805714,-9.349430470103798,-7.874867608364191,-7.690085424464368,-7.287325557747394,garman_klass,True
SLVRUB_TOM,2024-12-17,0.00022249600029965226,0.23678891881908742,-7.287325557747394,-7.988641541195683,-7.718456956443129,-8.41060143270089,garman_klass,True
SLVRUB_TOM,2024-12-18,2.5874125333566825e-05,0.08074824817950442,-8.41060143270089,-8.077567534979256,-7.701255136099045,-10.562267110483743,garman_klass,True
SLVRUB_TOM,2024-12-19,0.0001627813328449912,0.20253615943069964,-10.562267110483743,-8.707302298171353,-7.806163113606504,-8.723102774084456,garman_klass,True
SLVRUB_TOM,2024-12-20,5.0748471833197665e-05,0.11308675829630015,-8.723102774084456,-8.866545469024055,-7.861603803692918,-9.888629052156872,garman_klass,True
SLVRUB_TOM,2024-12-23,0.00019114301692405662,0.21947218562920967,-9.888629052156872,-8.97438518543467,-7.961554978427575,-8.562488630406206,garman_klass,True
SLVRUB_TOM,2024-12-24,6.79933304748359e-05,0.13089812557733074,-8.562488630406206,-9.229417799966432,-7.965043998637733,-9.596100938850862,garman_klass,True
SLVRUB_TOM,2024-12-25,4.2193630677580615e-05,0.1031154446761023,-9.596100938850862,-9.466517701196429,-8.039597651307952,-10.073241280124545,garman_klass,True
SLVRUB_TOM,2024-12-26,9.743637843657446e-05,0.15669705602217535,-10.073241280124545,-9.368712535124589,-8.191337661704807,-9.236310921805732,garman_klass,True
SLVRUB_TOM,2024-12-27,6.437484993690659e-05,0.1273674298402086,-9.236310921805732,-9.471354164668842,-8.323739036059333,-9.65078753006027,garman_klass,True
SLVRUB_TOM,2024-12-28,0.0033551019371799826,0.9195029571292067,-9.65078753006027,-9.423785860249524,-8.396093316988514,-5.697273125359863,garman_klass,True
SLVRUB_TOM,2024-12-30,0.00020038285874644088,0.22471421940790284,-5.697273125359863,-8.850742759240255,-8.343038017794195,-8.515280727609309,garman_klass,True
SLVRUB_TOM,2025-01-03,9.837850848213515e-05,0.1574527997131142,-8.515280727609309,-8.634578716991944,-8.407879549608829,-9.226688187495345,garman_klass,True
SLVRUB_TOM,2025-01-06,9.619413108261717e-05,0.1556949614882239,-9.226688187495345,-8.465268098466103,-8.445492125148194,-9.249142209610845,garman_klass,True
SLVRUB_TOM,2025-01-08,8.910150423690307e-05,0.14984518366534033,-9.249142209610845,-8.467834356027126,-8.436516954918647,-9.325734341060961,garman_klass,True
SLVRUB_TOM,2025-01-09,0.00014568754426741367,0.1916070488144636,-9.325734341060961,-8.402823718227264,-8.60091490303963,-8.834046337316513,garman_klass,True
SLVRUB_TOM,2025-01-10,0.0001147036981679468,0.17001568144827875,-8.834046337316513,-9.030178360618596,-8.689380125999564,-9.073158292256762,garman_klass,True
SLVRUB_TOM,2025-01-13,5.824701095186161e-05,0.121153814466855,-9.073158292256762,-9.141753873548087,-8.694841658679614,-9.75081778096621,garman_klass,True
SLVRUB_TOM,2025-01-14,2.6632106550480226e-05,0.08192246853410251,-9.75081778096621,-9.24657979224226,-8.832676289923992,-10.533393056855449,garman_klass,True
SLVRUB_TOM,2025-01-15,2.5544919108933054e-05,0.0802329085565962,-10.533393056855449,-9.503429961691179,-8.949377271427283,-10.575072121797094,garman_klass,True
SLVRUB_TOM,2025-01-16,0.00031739413094184865,0.282813226347966,-10.575072121797094,-9.753297517838405,-9.093080854485184,-8.055366241089402,garman_klass,True
SLVRUB_TOM,2025-01-17,0.0002995125513153918,0.27473107383672263,-8.055366241089402,-9.597561498592984,-9.098920823633751,-8.113354233722955,garman_klass,True
SLVRUB_TOM,2025-01-20,0.00015983313425894783,0.20069367163230348,-8.113354233722955,-9.40560068688622,-9.042735540161894,-8.741380197821984,garman_klass,True
SLVRUB_TOM,2025-01-21,8.584232174337108e-05,0.14707911163496165,-8.741380197821984,-9.203713170257377,-9.108828932892557,-9.362998412671034,garman_klass,True
SLVRUB_TOM,2025-01-22,0.0002964739081110643,0.2733339072343353,-9.362998412671034,-8.969634241420493,-9.152119704709381,-8.123551343024104,garman_klass,True
SLVRUB_TOM,2025-01-23,7.882608271459397e-05,0.14094031660272968,-8.123551343024104,-8.479330085665897,-9.04126898800667,-9.44826661695233,garman_klass,True
SLVRUB_TOM,2025-01-24,3.544751935808202e-05,0.0945133581999744,-9.44826661695233,-8.757910160838481,-9.074230980864302,-10.24745728322914,garman_klass,True
SLVRUB_TOM,2025-01-27,4.125501985417807e-05,0.10196207629924409,-10.24745728322914,-9.18473077073972,-9.09054135500395,-10.095737759153009,garman_klass,True
SLVRUB_TOM,2025-01-28,6.240504117649851e-05,0.12540362983772688,-10.095737759153009,-9.455602283005923,-9.160234497219715,-9.681864497767162,garman_klass,True
SLVRUB_TOM,2025-01-29,0.0001372560487736467,0.18597990292222158,-9.681864497767162,-9.519375500025149,-9.164132840806818,-8.893662407335201,garman_klass,True
SLVRUB_TOM,2025-01-30,2.2005773546442846e-05,0.07446781139326976,-8.893662407335201,-9.673397712887368,-9.110515619316395,-10.724205705106497,garman_klass,True
SLVRUB_TOM,2025-01-31,0.00012688426832765706,0.17881508778223826,-10.724205705106497,-9.928585530518202,-9.17814720037552,-8.972235159977926,garman_klass,True
SLVRUB_TOM,2025-02-03,0.00023736069018291445,0.24457083621334422,-8.972235159977926,-9.67354110586796,-9.147303910826322,-8.34592967423857,garman_klass,True
SLVRUB_TOM,2025-02-04,0.00017221277215091806,0.2083209508955625,-8.34592967423857,-9.323579488885072,-9.267697390320809,-8.666779798274456,garman_klass,True
SLVRUB_TOM,2025-02-05,0.00026229458567846904,0.2570957712428857,-8.666779798274456,-9.12056254898653,-9.27458371171468,-8.246042313018293,garman_klass,True
SLVRUB_TOM,2025-02-06,0.00018110148539381458,0.21362952586017053,-8.246042313018293,-8.991038530123149,-9.230008899238449,-8.61645299104441,garman_klass,True
SLVRUB_TOM,2025-02-07,0.00016454352379891563,0.2036294870526534,-8.61645299104441,-8.569487987310731,-9.20125029839452,-8.71233544039036,garman_klass,True
SLVRUB_TOM,2025-02-10,0.0006986790508993929,0.419603528138941,-8.71233544039036,-8.517508043393217,-9.173368530182222,-7.266319075824606,garman_klass,True
SLVRUB_TOM,2025-02-11,0.0010600221363606657,0.5168419278298615,-7.266319075824606,-8.301585923710425,-9.102108200114408,-6.849465487717097,garman_klass,True
SLVRUB_TOM,2025-02-12,0.0009676989571286168,0.493821969130993,-6.849465487717097,-7.9381230615989535,-9.001031254453514,-6.94058951375842,garman_klass,True
SLVRUB_TOM,2025-02-13,0.0004371705244022401,0.3319141035710361,-6.94058951375842,-7.677032501746979,-8.873293605944069,-7.735187222959723,garman_klass,True
SLVRUB_TOM,2025-02-14,0.00033508598669573954,0.290588486776965,-7.735187222959723,-7.500779348130041,-8.74610243167608,-8.001123382371336,garman_klass,True
SLVRUB_TOM,2025-02-17,0.0004902879284963487,0.3515004380951464,-8.001123382371336,-7.358536936526237,-8.629104761702182,-7.620517730258051,garman_klass,True
