date,metals_ru,macro_ru,metals_en,attention_google
2024-10-03,0.1469032258064516,0.02490322580645161,0.10051612903225807,0.1010258064516129
2024-10-04,0.14735483870967742,0.02535483870967742,0.1007741935483871,0.10143870967741936
2024-10-05,0.14780645161290323,0.02580645161290322,0.10103225806451613,0.10185161290322581
2024-10-06,0.14825806451612905,0.026258064516129033,0.10129032258064516,0.10226451612903227
2024-10-07,0.14870967741935484,0.026709677419354837,0.10154838709677419,0.1026774193548387
2024-10-08,0.14916129032258066,0.027161290322580644,0.10180645161290322,0.10309032258064517
2024-10-09,0.14961290322580642,0.02761290322580645,0.10206451612903225,0.1035032258064516
2024-10-10,0.15006451612903224,0.028064516129032258,0.10232258064516128,0.10391612903225805
2024-10-11,0.15051612903225806,0.028516129032258065,0.10258064516129031,0.10432903225806452
2024-10-12,0.15096774193548385,0.02896774193548387,0.10283870967741934,0.10474193548387095
2024-10-13,0.15141935483870966,0.029419354838709676,0.10309677419354839,0.10515483870967741
2024-10-14,0.15187096774193548,0.029870967741935477,0.1033548387096774,0.10556774193548386
2024-10-15,0.1523225806451613,0.030322580645161294,0.10361290322580645,0.10598064516129033
2024-10-16,0.15277419354838712,0.030774193548387098,0.10387096774193547,0.10639354838709679
2024-10-17,0.15322580645161288,0.0312258064516129,0.10412903225806451,0.10680645161290321
2024-10-18,0.15367741935483872,0.03167741935483871,0.10438709677419356,0.10721935483870969
2024-10-19,0.1541290322580645,0.03212903225806451,0.10464516129032257,0.10763225806451612
2024-10-20,0.1545806451612903,0.03258064516129033,0.10490322580645159,0.10804516129032257
2024-10-21,0.1550322580645161,0.03303225806451612,0.10516129032258066,0.10845806451612902
2024-10-22,0.15548387096774194,0.033483870967741934,0.10541935483870965,0.10887096774193548
2024-10-23,0.15593548387096773,0.033935483870967745,0.10567741935483872,0.10928387096774195
2024-10-24,0.15638709677419355,0.034387096774193555,0.10593548387096774,0.10969677419354838
2024-10-25,0.15683870967741934,0.03483870967741935,0.10619354838709676,0.11010967741935483
2024-10-26,0.15729032258064515,0.035290322580645156,0.1064516129032258,0.11052258064516128
2024-10-27,0.15774193548387097,0.03574193548387097,0.10670967741935485,0.11093548387096774
2024-10-28,0.15819354838709676,0.03619354838709678,0.10696774193548386,0.11134838709677418
2024-10-29,0.15864516129032258,0.03664516129032259,0.1072258064516129,0.11176129032258064
2024-10-30,0.1590967741935484,0.037096774193548385,0.10748387096774192,0.11217419354838709
2024-10-31,0.15954838709677416,0.037548387096774195,0.10774193548387097,0.11258709677419354
2024-11-01,0.16,0.038,0.10800000000000001,0.113
2024-11-02,0.16013333333333335,0.038066666666666665,0.1067333333333333,0.11283333333333334
2024-11-03,0.16026666666666667,0.03813333333333334,0.10546666666666668,0.11266666666666668
2024-11-04,0.1604,0.038200000000000005,0.1042,0.11249999999999999
2024-11-05,0.16053333333333333,0.03826666666666666,0.10293333333333332,0.11233333333333334
2024-11-06,0.16066666666666668,0.03833333333333334,0.10166666666666666,0.11216666666666666
2024-11-07,0.1608,0.038400000000000004,0.1004,0.112
2024-11-08,0.16093333333333332,0.03846666666666666,0.09913333333333334,0.11183333333333333
2024-11-09,0.1610666666666667,0.03853333333333333,0.09786666666666666,0.11166666666666668
2024-11-10,0.16119999999999998,0.0386,0.09659999999999999,0.11149999999999999
2024-11-11,0.16133333333333333,0.03866666666666666,0.09533333333333335,0.11133333333333334
2024-11-12,0.16146666666666668,0.038733333333333335,0.09406666666666666,0.11116666666666668
2024-11-13,0.16160000000000002,0.0388,0.09280000000000001,0.11100000000000002
2024-11-14,0.16173333333333334,0.03886666666666667,0.09153333333333333,0.11083333333333334
2024-11-15,0.16186666666666666,0.038933333333333334,0.09026666666666666,0.11066666666666666
2024-11-16,0.162,0.039,0.089,0.1105
2024-11-17,0.16213333333333332,0.03906666666666667,0.08773333333333334,0.11033333333333332
2024-11-18,0.16226666666666667,0.03913333333333333,0.08646666666666666,0.11016666666666666
2024-11-19,0.16240000000000002,0.039200000000000006,0.08520000000000001,0.11000000000000001
2024-11-20,0.16253333333333334,0.039266666666666665,0.08393333333333333,0.10983333333333334
2024-11-21,0.16266666666666668,0.03933333333333333,0.08266666666666667,0.10966666666666668
2024-11-22,0.1628,0.039400000000000004,0.0814,0.1095
2024-11-23,0.16293333333333332,0.03946666666666667,0.08013333333333335,0.10933333333333334
2024-11-24,0.1630666666666667,0.03953333333333332,0.07886666666666667,0.10916666666666668
2024-11-25,0.1632,0.0396,0.0776,0.10900000000000001
2024-11-26,0.16333333333333336,0.03966666666666667,0.07633333333333334,0.10883333333333335
2024-11-27,0.16346666666666668,0.03973333333333333,0.07506666666666667,0.10866666666666668
2024-11-28,0.1636,0.039799999999999995,0.0738,0.10849999999999999
2024-11-29,0.16373333333333334,0.03986666666666667,0.07253333333333334,0.10833333333333334
2024-11-30,0.16386666666666666,0.03993333333333333,0.07126666666666667,0.10816666666666666
2024-12-01,0.164,0.04,0.07,0.108
2024-12-02,0.16348387096774197,0.03974193548387096,0.07070967741935484,0.10780645161290324
2024-12-03,0.16296774193548388,0.03948387096774193,0.07141935483870968,0.10761290322580645
2024-12-04,0.1624516129032258,0.0392258064516129,0.07212903225806451,0.10741935483870967
2024-12-05,0.16193548387096776,0.03896774193548387,0.07283870967741937,0.10722580645161292
2024-12-06,0.16141935483870967,0.03870967741935484,0.07354838709677419,0.10703225806451613
2024-12-07,0.1609032258064516,0.0384516129032258,0.07425806451612903,0.10683870967741935
2024-12-08,0.16038709677419355,0.03819354838709678,0.07496774193548388,0.10664516129032259
2024-12-09,0.1598709677419355,0.03793548387096774,0.07567741935483871,0.10645161290322581
2024-12-10,0.15935483870967743,0.03767741935483871,0.07638709677419356,0.10625806451612904
2024-12-11,0.15883870967741937,0.03741935483870967,0.07709677419354839,0.10606451612903227
2024-12-12,0.1583225806451613,0.037161290322580635,0.07780645161290323,0.1058709677419355
2024-12-13,0.15780645161290327,0.03690322580645162,0.07851612903225806,0.10567741935483874
2024-12-14,0.15729032258064515,0.03664516129032258,0.0792258064516129,0.10548387096774194
2024-12-15,0.15677419354838712,0.03638709677419355,0.07993548387096774,0.10529032258064518
2024-12-16,0.15625806451612906,0.03612903225806451,0.08064516129032259,0.1050967741935484
2024-12-17,0.155741935483871,0.03587096774193549,0.08135483870967743,0.10490322580645163
2024-12-18,0.1552258064516129,0.03561290322580645,0.08206451612903226,0.10470967741935484
2024-12-19,0.15470967741935487,0.035354838709677414,0.08277419354838711,0.10451612903225807
2024-12-20,0.15419354838709678,0.03509677419354838,0.08348387096774193,0.1043225806451613
2024-12-21,0.1536774193548387,0.03483870967741935,0.08419354838709678,0.1041290322580645
2024-12-22,0.15316129032258066,0.03458064516129032,0.08490322580645161,0.10393548387096777
